Artigo:,Autor:,Página,Edição:,Categoria:,Componentes:,Notas:,Data:
Microprocessadores em Ação  II,,92 ,31 ,,,,09/79
Prática em Técnicas Digitais   IX,,97 ,31 ,,,,09/79
Curso de Semicondutores  XXII,,119 ,31 ,,,,09/79
Antologia dos Comparadores 311 e 339,,21 ,32 ,,,,10/79
Conversor A / D com 7106,,29 ,32 ,,,,10/79
Timer p/ Campainha,,36 ,32 ,,,,10/79
Estabilizador Usado Como Fonte de Corr.,,43 ,32 ,,,,10/79
Reset Automático p/ Circ. T T L,,43 ,32 ,,,,10/79
O Alto Falante na Intimidade,,46 ,32 ,,,,10/79
Gerador de Pulsos T T L,,55 ,32 ,,,,10/79
Indicador de Min. e Máx. Temperatura,,60 ,32 ,,,,10/79
3 CIs Sintetizam a Fala Humana,,63 ,32 ,,,,10/79
Limitador de Corrente,,72 ,32 ,,,,10/79
Diodos Prot. Tradutor de Níveis Lógicos,,73 ,32 ,,,,10/79
8080 Para Principiantes  VII,,80 ,32 ,,,,10/79
Microprocessadores em Ação  III,,88 ,32 ,,,,10/79
Prática em Técnicas Digitais   X,,92 ,32 ,,,,10/79
Curso de Semicondutores  XXIII,,118 ,32 ,,,,10/79
Testador de Nível Lógico T T L II,,26 ,33 ,,,,11/79
"Pré Ampl. c/ Alimentação de 1,5 a 3 V",,31 ,33 ,,,,11/79
Fonte Simétrica c/ Um Enrolamento,,31 ,33 ,,,,11/79
Nova Tendência dos Multímetros Dig.,,34 ,33 ,,,,11/79
A M Stereo,,38 ,33 ,,,,11/79
Hist. dos Satélites de Comunicações,,43 ,33 ,,,,11/79
Revest. do Prato no Toca Discos,,48 ,33 ,,,,11/79
Audio ( Teoria da Catástrofe )  III,,52 ,33 ,,,,11/79
Doenças dos Receptores,,61 ,33 ,,,,11/79
Seletor Eletrônico de Entradas,,65 ,33 ,,,,11/79
Clock de Multiplas Fases,,69 ,33 ,,,,11/79
Phase Locked Loop,,70 ,33 ,,,,11/79
Como Evitar as Colisões Aéreas ?,,72 ,33 ,,,,11/79
Transmissão de Dados por Satélite,,76 ,33 ,,,,11/79
Problemas com RS 232 ?,,86 ,33 ,,,,11/79
8080 Para Principiantes  VIII,,92 ,33 ,,,,11/79
Prática em Técnicas Digitais   XI,,96 ,33 ,,,,11/79
Curso de Semicondutores  XXIV,,118 ,33 ,,,,11/79
Antologia do 1310 / 1800 Dec. FM Stereo,,28 ,34 ,,,,12/79
Sirene Eletrônica,,34 ,34 ,,,,12/79
Avanços em Holografia,,40 ,34 ,,,,12/79
Bi Sinalizador,,47 ,34 ,,,,12/79
Proj. de Sonorização p/ Grandes Amb. I,,48 ,34 ,,,,12/79
Radio A M c/ 2 Transístores,,62 ,34 ,,,,12/79
Alarme de Falta de Tensão de Rêde,,64 ,34 ,,,,12/79
Porta Ext. Dobra Veloc. do Contador,,66 ,34 ,,,,12/79
Conv. de 7 Segmentos p/ Decimal,,67 ,34 ,,,,12/79
Gerador de Funções c/ LM 3900,,67 ,34 ,,,,12/79
Amplificador de Isolação Híbrido,,70 ,34 ,,,,12/79
8080 Para Principiantes  IX,,82 ,34 ,,,,12/79
Convert. Dados Dig. em Gráficos de T V C,,87 ,34 ,,,,12/79
Prática em Técnicas Digitais   XII,,92 ,34 ,,,,12/79
Curso de Semicondutores  XXV,,119 ,34 ,,,,12/79
Chave Sequêncial,,24 ,35 ,,,,01/80
Aplicações do Vidro e Vidro Cerâmica,,27 ,35 ,,,,01/80
Proj. de Sonorização p/ Grandes Amb. II,,36 ,35 ,,,,01/80
Válvulas e Transistores,,48 ,35 ,,,,01/80
Manutenção de Aparelhos Digitais,,54 ,35 ,,,,01/80
Circ. que atua como Diodo Zener de Pot.,,59 ,35 ,,,,01/80
Pisca - Pisca p/ Motos,,63 ,35 ,,,,01/80
Monitor p/ Sistema Elétrico de Autos,,67 ,35 ,,,,01/80
Limitador de Pot. Sem Perdas c/ S C R,,68 ,35 ,,,,01/80
Indicador de Diferença de Freq. c/ Leds,,70 ,35 ,,,,01/80
CI Decod. p/ Teclado de Telefone,,71 ,35 ,,,,01/80
Módulos B U B B L E ( Memórias ),,80 ,35 ,,,,01/80
8080 Para Principiantes  X,,86 ,35 ,,,,01/80
Prática em Técnicas Digitais   XIII,,94 ,35 ,,,,01/80
SN 76477N Gerador de Sons Complexos,,101 ,35 ,,,,01/80
Curso de Semicondutores  XXVI,,118 ,35 ,,,,01/80
Sintetizador Sustainer + Pré,,32 ,36 ,,,,02/80
Fornos de Microondas,,33 ,36 ,,,,02/80
Antologia dos Pré Ampl. LM381/LM382/LM387,,39 ,36 ,,,,02/80
Direcionalidade dos Alto Falantes,,50 ,36 ,,,,02/80
F U Z Z Distorcedor p/ Guitarras,,53 ,36 ,,,,02/80
Conversor Senoidal / Quadrada,,56 ,36 ,,,,02/80
Traçador de Curvas p/ Osciloscópio,,59 ,36 ,,,,02/80
Medidor de HFE Utilizando Mult. Digital,,64 ,36 ,,,,02/80
Bifet X Bipolar,,66 ,36 ,,,,02/80
U C P Z8000,,71 ,36 ,,,,02/80
8080 Para Principiantes  XI,,81 ,36 ,,,,02/80
Curso de Semicondutores  XXVII,,94 ,36 ,,,,02/80
Prática em Técnicas Digitais   XIV,,97 ,36 ,,,,02/80
Eliminador de Interferências,,31 ,37 ,,,,03/80
5 5 5 Como Disparador,,32 ,37 ,,,,03/80
Sonorização de Amb. Residênciais  I,,40 ,37 ,,,,03/80
Quadruplicador de Feixe p/ Osciloscópio,,54 ,37 ,,,,03/80
Metrô de São Paulo,,60 ,37 ,,,,03/80
Redutor de Tensão p/ Relês,,72 ,37 ,,,,03/80
Sensor de Tensão em Fibras Musculares,,74 ,37 ,,,,03/80
Forma de Onda Sintetizada,,75 ,37 ,,,,03/80
Pot. de Volume c/ Pot. Linear + Ampl. Op.,,77 ,37 ,,,,03/80
8080 Para Principiantes  XII,,79 ,37 ,,,,03/80
Módulos B U B B L E ( Memórias ) Teste,,86 ,37 ,,,,03/80
Prática em Técnicas Digitais   XV,,93 ,37 ,,,,03/80
Curso de Semicondutores  XXVIII,,99 ,37 ,,,,03/80
Casador de Impedâncias p/ Antena PX,,27 ,38 ,,,,04/80
Antologia do LM 565 P L L,,33 ,38 ,,,,04/80
Videodisco : Na Sua Tela de T V,,38 ,38 ,,,,04/80
Sonorização de Amb. Residênciais  II,,44 ,38 ,,,,04/80
Audioscópio - Sinais de Audio na T V,,58 ,38 ,,,,04/80
Cuco Eletrônico,,61 ,38 ,,,,04/80
Freq. Extremamente Baixas : Perigo !,,65 ,38 ,,,,04/80
Prot. Aut. Contra Sub e Sobre Tensão,,68 ,38 ,,,,04/80
Integrador Estende a Faixa de Temporiz.,,69 ,38 ,,,,04/80
Circuito de Proteção Crowbar,,70 ,38 ,,,,04/80
Filtro Anal. c/ Programação Digital,,71 ,38 ,,,,04/80
Retificadores Monof. c/ Filtros R C  I,,72 ,38 ,,,,04/80
MC 6801 Microcomp. que Opera em 8 Modal.,,87 ,38 ,,,,04/80
Controlador de Periféricos c/ Lógica I² L,,94 ,38 ,,,,04/80
Prática em Técnicas Digitais   XVI,,99 ,38 ,,,,04/80
Curso de Semicondutores  XXIX,,121 ,38 ,,,,04/80
Cápsulas Fonocaptoras,,36 ,39 ,,,,05/80
Alarme p/ Lanternas Acesas,,46 ,39 ,,,,05/80
Trêmulo p/ Guitarras,,49 ,39 ,,,,05/80
Regulador Série p/ 10 A,,52 ,39 ,,,,05/80
Integrador Como Separador de Sinais,,53 ,39 ,,,,05/80
Divisor Analógico p/ Níveis Elev. de Sinal,,54 ,39 ,,,,05/80
LM 3189 Sist. de F I p/ F M,,55 ,39 ,,,,05/80
Contrôle de Ângulo de Fase c/ U J T,,58 ,39 ,,,,05/80
Retificadores Monof. c/ Filtros R C  II,,61 ,39 ,,,,05/80
µ Dicionário de Termos Relac. c/ µ Proces.,,77 ,39 ,,,,05/80
Curso de Semicondutores  XXX,,86 ,39 ,,,,05/80
Prática em Técnicas Digitais   XVII,,92 ,39 ,,,,05/80
6508 CMOS RAM ( 1024 X 1 ),,106 ,39 ,,,,05/80
BD 379 / BD 380 Drivers p/ Ampl. de 40 W,,107 ,39 ,,,,05/80
Pop. Os Integrados CMOS  II,,33 ,40 ,,,,06/80
Antologia do 8038 Gerador de Funções,,38 ,40 ,,,,06/80
LM 159 / LM 359 Ampl. Norton Duplos,,53 ,40 ,,,,06/80
"Capacitor , Esse Desconhecido  I",,56 ,40 ,,,,06/80
Contrôle Remoto de Volume,,62 ,40 ,,,,06/80
Ponta de Prova R F p/ Multímetros,,64 ,40 ,,,,06/80
Tec. Digitais na Reprodução do Som  I,,65 ,40 ,,,,06/80
Sistema Multiware ( Interconexões ),,74 ,40 ,,,,06/80
Testador p/ Chaves D I P,,79 ,40 ,,,,06/80
Levitador Magnético,,80 ,40 ,,,,06/80
Timer p/ Luz Interna de Veículos,,83 ,40 ,,,,06/80
µComputador 2920 Fala c/ Aux. de Softw.,,84 ,40 ,,,,06/80
Instrumentação Anal. e Digital Básica  I,,92 ,40 ,,,,06/80
Prática em Técnicas Digitais   XVIII,,100 ,40 ,,,,06/80
Pulsos de Nanossegundos c/ TTL,,36 ,41 ,,,,07/80
V C O com 3 Inversores CMOS,,36 ,41 ,,,,07/80
"Capacitor , Esse Desconhecido  II",,38 ,41 ,,,,07/80
Cara ou Coroa / Caça Níqueis,,48 ,41 ,,,,07/80
Ligue Aparelhos Acendendo Um Fósforo,,52 ,41 ,,,,07/80
Verificador de Imped. p/ Auto Falantes,,56 ,41 ,,,,07/80
Tec. Digitais na Reprodução do Som  II,,58 ,41 ,,,,07/80
Amplificador Stereo p/ Fones,,66 ,41 ,,,,07/80
Astável Mede Tolerância de Capacitores,,70 ,41 ,,,,07/80
Indicad. de Cod. Bin. em Display de 1½ Dig.,,71 ,41 ,,,,07/80
V-MOSFETs de Potência,,74 ,41 ,,,,07/80
Hardware do MC 68000,,83 ,41 ,,,,07/80
Prática em Técnicas Digitais  XIX,,91 ,41 ,,,,07/80
Instrumentação Anal. e Digital Básica  II,,101 ,41 ,,,,07/80
Display c/ Ch. Rotat. e Matriz de Diodos II,,25 ,42 ,,,,08/80
Multiplex de 4 Canais p/ Multímetros Dig.,,26 ,42 ,,,,08/80
Conta Segundos Digital,,30 ,42 ,,,,08/80
Norma IHF p/ Amplificadores,,39 ,42 ,,,,08/80
Fusível Eletrônico,,46 ,42 ,,,,08/80
Litografia por Raios X,,47 ,42 ,,,,08/80
Control. de Cargas A.C. c/ Chaves CMOS,,56 ,42 ,,,,08/80
Control. p/ Toque de Sinais Analógicos,,57 ,42 ,,,,08/80
Fonte de Corrente Constante ( 723 ),,58 ,42 ,,,,08/80
Limitador de Corrente p/ Fontes C. C.,,59 ,42 ,,,,08/80
Tracejador de Ondas p/ Osciloscópio,,60 ,42 ,,,,08/80
C P U Z 80 µprocessador de 8 Bits,,64 ,42 ,,,,08/80
Serviços de Telecomunicações,,75 ,42 ,,,,08/80
Instrumentação Anal. e Digital Básica  III,,91 ,42 ,,,,08/80
Prática em Técnicas Digitais  XX,,97 ,42 ,,,,08/80
Provador de Cristais,,32 ,43 ,,,,09/80
Transmissão A M ( PY / PX ),,36 ,43 ,,,,09/80
Circuito de Influência p/ Fones,,40 ,43 ,,,,09/80
Sonorização de Palcos em Shows  I,,44 ,43 ,,,,09/80
Gerador de Ruido Branco,,58 ,43 ,,,,09/80
Anemôetro usa Diodos como Sensores,,59 ,43 ,,,,09/80
Divisor Decimal c/ Cont. / Decodificador,,60 ,43 ,,,,09/80
Transceptor de A M,,62 ,43 ,,,,09/80
Detectores de Fumaça,,66 ,43 ,,,,09/80
Módulos B U B B L E ( Memórias ) Finalmente,,78 ,43 ,,,,09/80
Instrumentação Anal. e Digital Básica  IV,,89 ,43 ,,,,09/80
Prática em Técnicas Digitais  XXI,,96 ,43 ,,,,09/80
Verif. de Zero p/ Balanço Stereo,,31 ,44 ,,,,10/80
Multiplicador de Pulsos,,31 ,44 ,,,,10/80
TIL 111 / TIL 112 / TIL 113 ( Acopl. Óticos ),,36 ,44 ,,,,10/80
Antologia dos TBA 800 / 810 / 820 ( Audio ),,40 ,44 ,,,,10/80
Eletromedicina  I,,51 ,44 ,,,,10/80
Fototriac,,54 ,44 ,,,,10/80
Indicador de Níveis p/ Líquidos,,58 ,44 ,,,,10/80
Sonorização de Palcos em Shows  II,,66 ,44 ,,,,10/80
Casamento Entre a Fita e o Tape Deck,,76 ,44 ,,,,10/80
Armazenando Dados em Fita Cassete,,79 ,44 ,,,,10/80
Osciloscópio + Circuito = Analiz. Lógico,,81 ,44 ,,,,10/80
Filtro T em Ponte p/ Telefonia,,81 ,44 ,,,,10/80
Chave Sequêncial Digital,,83 ,44 ,,,,10/80
O Laser Indústrial,,85 ,44 ,,,,10/80
EE PROMs de Baixa Potência,,92 ,44 ,,,,10/80
Instrumentação Anal. e Digital Básica  V,,96 ,44 ,,,,10/80
Prática em Técnicas Digitais  XXII,,101 ,44 ,,,,10/80
TV Game II,,3 ,45 ,,,,11/80
MOSKIT ( O Fim da Picada ),,10 ,45 ,,,,11/80
Campainha Musical Programável  II,,12 ,45 ,,,,11/80
Eletron. dos Circuitos Básicos  IV,,23 ,45 ,,,,11/80
Temporizador Cíclico ( 5 5 5 ),,32 ,45 ,,,,11/80
Detectores Piroelétricos por Infrav.,,39 ,45 ,,,,11/80
Minuteria por Toque,,51 ,45 ,,,,11/80
Display Gigante ( c/ Leds ),,54 ,45 ,,,,11/80
Eletromedicina  II,,61 ,45 ,,,,11/80
Sonorização de Palcos em Shows  III,,67 ,45 ,,,,11/80
Milivoltímetro de Pico,,80 ,45 ,,,,11/80
Medidor Falante de Tensão C.C.,,81 ,45 ,,,,11/80
Dica p/ Fonte c/ Limit. de Corrente ( 723 ),,83 ,45 ,,,,11/80
Simulador de Carga de Uso Geral,,84 ,45 ,,,,11/80
VELOL - Jogo de Rapidez de Reflexos,,86 ,45 ,,,,11/80
Inversor sem Transformador,,89 ,45 ,,,,11/80
Instrumentação Anal. e Digital Básica  VI,,96 ,45 ,,,,11/80
Prática em Técnicas Digitais  XXIII,,102 ,45 ,,,,11/80
PROTECAR - Alarme p/ Ultrassom p/ Carro,,3 ,46 ,,,,12/80
Buzina Músical Programável,,13 ,46 ,,,,12/80
Luzes de Natal ( Com Leds ),,21 ,46 ,,,,12/80
Circ. Disp. e Controladores de Potência,,27 ,46 ,,,,12/80
Cont. Divisor por N c/ N Saídas Decod.,,34 ,46 ,,,,12/80
Melhorando O Traçador de Curvas,,36 ,46 ,,,,12/80
Resistividade dos Elem. Químicos,,40 ,46 ,,,,12/80
Leve Toque ( Lig / Desl p/ Toque 12V ),,41 ,46 ,,,,12/80
Antologia do 74C14,,46 ,46 ,,,,12/80
"Triacs Série TIC 206, 216, 226, 236 e 246",,61 ,46 ,,,,12/80
Prot. Trans. de Rêde p/ Equip.de Audio,,66 ,46 ,,,,12/80
Interface de Pot. p/ Microcomputad.,,68 ,46 ,,,,12/80
Decod. Dig. p/ Servo Mecan. de Radiocontr.,,70 ,46 ,,,,12/80
Temp. de 5min. c/ NE555 e Mult. Capacitivo,,74 ,46 ,,,,12/80
555 Como Reg. de Comut. Gera Tensão Neg.,,76 ,46 ,,,,12/80
Acoplam. c/ Capac. Muda Formas de Onda,,77 ,46 ,,,,12/80
Isol. Integ. Amplia Larg. de Banda,,79 ,46 ,,,,12/80
Impressoras de Agulha,,91 ,46 ,,,,12/80
Prática em Técnicas Digitais  XXIV,,95 ,46 ,,,,12/80
Instrumentação Anal. e Digital Básica  VII,,101 ,46 ,,,,12/80
Walkie - Talkie  NE,,3 ,47 ,,,,01/81
Chave Fotossensível,,10 ,47 ,,,,01/81
Circuitos Básicos ( 741 / 78xx / 555 ),,16 ,47 ,,,,01/81
Carta de Smith,,22 ,47 ,,,,01/81
Pré Amplificador c/ Fet ( 2N3819 ),,23 ,47 ,,,,01/81
Efeito Wiegand ( Teoria e Aplicações ),,40 ,47 ,,,,01/81
Projete sua Fonte de Tensão,,49 ,47 ,,,,01/81
Codificador Dig. p/ Radiocontrôles,,54 ,47 ,,,,01/81
Relógio Dig. c/ Control. p/ Toque,,58 ,47 ,,,,01/81
Func. dos Braços p/ Toca Discos,,62 ,47 ,,,,01/81
Faça Um Pot. Discreto c/ Resist.,,71 ,47 ,,,,01/81
Fonte Variav. p/ Mot. C.C. ( 12V x 1A ),,73 ,47 ,,,,01/81
Tiro ao Prato Eletrônico ( 555 + 4017 ),,74 ,47 ,,,,01/81
Grav Cassete Atuando como Secret. Eletr.,,76 ,47 ,,,,01/81
Fonte de Corrente Controlada,,77 ,47 ,,,,01/81
PCM c/ Ampl. Regenerativo,,78 ,47 ,,,,01/81
Microcomp. ao Nosso Alcance,,88 ,47 ,,,,01/81
Instrumentação Anal. e Digital Básica  VIII,,92 ,47 ,,,,01/81
Prática em Técnicas Digitais  XXV,,99 ,47 ,,,,01/81
Detector de Rítimo Alfa,,3 ,48 ,,,,02/81
Central de Ef. Son. p/ Ferromodelismo I,,13 ,48 ,,,,02/81
Por Dentro do Radar,,18 ,48 ,,,,02/81
PHASER - Repetição do Esquema,,27 ,48 ,,,,02/81
Abreviaturas e Tipos de Modulação,,37 ,48 ,,,,02/81
Amplificador de Antena p/ FM,,41 ,48 ,,,,02/81
Demultiplex p/ Sist. de Radiocontrôle,,48 ,48 ,,,,02/81
Ind. de Sobre Tensão da Rêde,,51 ,48 ,,,,02/81
Sonor. de Cinemas ( Cinerama ),,60 ,48 ,,,,02/81
Shunt Automático ( Protege Microamper. ),,69 ,48 ,,,,02/81
Ponta de Prova Simplifica Gaussímetro,,70 ,48 ,,,,02/81
Sensor p/ Nível Dágua c/ Contrôle,,72 ,48 ,,,,02/81
Novas Aplic. p/ Sensores De Silício,,73 ,48 ,,,,02/81
Contr. de Tem. Amb. c/ Micro  I,,82 ,48 ,,,,02/81
Prática em Técnicas Digitais  XXVI,,96 ,48 ,,,,02/81
Instrumentação Anal. e Digital Básica  IX,,100 ,48 ,,,,02/81
AMPLIFONE ( Ampl. Telefônico )  I,,2 ,49 ,,,,03/81
Central de Ef. Son. p/ Ferromodelismo II,,6 ,49 ,,,,03/81
Por Dentro do Telefone,,10 ,49 ,,,,03/81
Power 200 Ligação em Ponte,,18 ,49 ,,,,03/81
Carta de Reatância 1Hz a 1Khz,,22 ,49 ,,,,03/81
Radioisótopos na Det. de Incêndio,,26 ,49 ,,,,03/81
Cálculo p/ Divisores de Freqüência,,37 ,49 ,,,,03/81
Relação de Onda Estacionária ( ROE ),,44 ,49 ,,,,03/81
Contrôle Remoto Pela Rêde,,50 ,49 ,,,,03/81
Seletor de Entradadas de Audio ( 555 ),,56 ,49 ,,,,03/81
Comp. Dig. em Decodificadores Seriados,,58 ,49 ,,,,03/81
Divisor Delim. Sint. de Osc. CMOS,,58 ,49 ,,,,03/81
Conv. Anal / Dig. e Dig. / Analógico,,62 ,49 ,,,,03/81
Contr. de Tem. Amb. c/ Micro  II,,78 ,49 ,,,,03/81
Process. de Vídeo Simula Imagens 3D,,83 ,49 ,,,,03/81
Prática em Técnicas Digitais  XXVII,,88 ,49 ,,,,03/81
Instrumentação Anal. e Digital Básica  X,,92 ,49 ,,,,03/81
AMPLIFONE ( Ampl. Telefônico )  II,,3 ,50 ,,,,04/81
Transistor - Glossário de Símbolos  I,,12 ,50 ,,,,04/81
Oscilador de 60Hz c/ CMOS,,15 ,50 ,,,,04/81
Contrôle de Luminosidade p/ Displays,,24 ,50 ,,,,04/81
"Antologia 74121,74122,74123, 74221 e 74C221",,26 ,50 ,,,,04/81
TDA 2030 ( Ampl. de Audio 12W ),,31 ,50 ,,,,04/81
Luz de Emerg. p/ Carros ( Flash ),,36 ,50 ,,,,04/81
Analisador de Espectro p/ Audio,,39 ,50 ,,,,04/81
Fonte Variav. c/ Ajuste de Coef. de Temp.,,44 ,50 ,,,,04/81
Discriminador Adj. Limpa Sinais c/ Ruído,,45 ,50 ,,,,04/81
Microeletr. Toma o Caminho das Rodovias,,47 ,50 ,,,,04/81
CIs p/ Contrôle de Discos Flexíveis,,56 ,50 ,,,,04/81
Tudo (Ou Quase ) Sobre Microfones,,69 ,50 ,,,,04/81
Gravação Prof. do Som ao Seu Alcance  I,,78 ,50 ,,,,04/81
Prática em Técnicas Digitais  XXVIII,,85 ,50 ,,,,04/81
Instrumentação Anal. e Digital Básica  XI,,93 ,50 ,,,,04/81
Termômetro Digital NE,,3 ,51 ,,,,05/81
Por Dentro das Antenas  I,,12 ,51 ,,,,05/81
Transistor - Glossário de Símbolos  II,,20 ,51 ,,,,05/81
Calculadora Comum como Cont. de Voltas,,22 ,51 ,,,,05/81
LM 386 Ampl. de Audio de Baixa Tensão,,24 ,51 ,,,,05/81
TBA 810 ( Ampl. de Audio ),,28 ,51 ,,,,05/81
TDA 2020 ( Ampl. de Audio ),,29 ,51 ,,,,05/81
Trans. BU930 / 931 / 932 e BU920 / 921 / 922,,30 ,51 ,,,,05/81
Gravação Prof. do Som ao Seu Alcance  II,,45 ,51 ,,,,05/81
Analisando Nós Int. de Integr. s/ Distúrbios,,52 ,51 ,,,,05/81
Comp. o 555 p/ Variações de Capacitância,,52 ,51 ,,,,05/81
Reforçador com CI p/ FM (Ca 3102 ),,54 ,51 ,,,,05/81
Chaves de Porta Controlada ( GTOs ),,57 ,51 ,,,,05/81
Cristal Liq. Torna Color. Imagens Monocr.,,66 ,51 ,,,,05/81
Misturador HI - FI com 6 Canais,,68 ,51 ,,,,05/81
Prot. da Informação Dig. nas Telecom.,,72 ,51 ,,,,05/81
Prática em Técnicas Digitais  XXIX,,82 ,51 ,,,,05/81
Instrumentação Anal. e Digital Básica  XII,,91 ,51 ,,,,05/81
Sinalizador de Chamada Telefônica,,3 ,52 ,,,,06/81
Por Dentro das Antenas  II,,8 ,52 ,,,,06/81
FETs de Junção - Glossário de Símbolos  I,,12 ,52 ,,,,06/81
S 25610 ( Integr. p/ Telefone Digital ),,15 ,52 ,,,,06/81
Led Indicador de Bateria,,16 ,52 ,,,,06/81
Led Indicador de Sintonia p/ FM,,16 ,52 ,,,,06/81
Antologia do 74C04 ( Hex Inverter ),,25 ,52 ,,,,06/81
Introdução a Colorimetria,,30 ,52 ,,,,06/81
Radar Automotivo - Quando e Por Quanto ?,,38 ,52 ,,,,06/81
Gravação Prof. do Som ao Seu Alcance  III,,42 ,52 ,,,,06/81
Sep. de Índice p/ Todos Form. de Discos,,57 ,52 ,,,,06/81
Comp. por Janela c/ Compens. de Temp.,,58 ,52 ,,,,06/81
Conversor de Toque a SCR,,60 ,52 ,,,,06/81
Do Texto p/ Voz c/ Novos CIs  I,,64 ,52 ,,,,06/81
Dimmer por Toque,,72 ,52 ,,,,06/81
Unid. de Disparo p/ Flash Auxiliar,,77 ,52 ,,,,06/81
Como Vão Indo as Memórias Bubble ?,,79 ,52 ,,,,06/81
Softw. p/ Correio Eletr. Indep. do Hardware,,84 ,52 ,,,,06/81
Prática em Técnicas Digitais  XXX,,93 ,52 ,,,,06/81
PROT DOOR ( Alarme de Proximidade ),,3 ,53 ,,,,07/81
Gerador de Áudio NE  I,,7 ,53 ,,,,07/81
Por Dentro das Celulas Solares  I,,12 ,53 ,,,,07/81
Varinha Mágica Eletron. ( Sens. Eletrost. ),,20 ,53 ,,,,07/81
FETs de Junção - Glossário de Símbolos  II,,24 ,53 ,,,,07/81
Pré p/ o TBA 810,,28 ,53 ,,,,07/81
Aplicações do Laser na Eng. Civil,,38 ,53 ,,,,07/81
Princ. da Gravação em Fita Magnética I,,48 ,53 ,,,,07/81
Equal. Param. Melhora a Qual. do Baxandal,,60 ,53 ,,,,07/81
Circ. de Renov. de Process. Atua Como Timer,,62 ,53 ,,,,07/81
Megmetro e Capacímetro Anal. Indiretos,,64 ,53 ,,,,07/81
Do Texto p/ Voz c/ Novos CIs  II,,66 ,53 ,,,,07/81
Termostato c/ 555 ( 5 a 70 Graus Celsius ),,71 ,53 ,,,,07/81
Processador de Sinais em Unica Placa Dig.,,73 ,53 ,,,,07/81
Prática em Técnicas Digitais  XXXI,,84 ,53 ,,,,07/81
Gerador de Áudio NE  II,,3 ,54 ,,,,08/81
Por Dentro das Celulas Solares  II,,9 ,54 ,,,,08/81
Tiristores - Glossário de Símbolos I,,23 ,54 ,,,,08/81
Antologia do 725 ( Ampl. Oper. p/ Instrum. ),,39 ,54 ,,,,08/81
Osciladores por Rotação de Fase,,43 ,54 ,,,,08/81
Princ. da Gravação em Fita Magnética II,,47 ,54 ,,,,08/81
Fusíveis Eletron. s/ Rearme ou Substituição,,65 ,54 ,,,,08/81
Circ. de Amostr. Controla Freq. de Oscil.,,71 ,54 ,,,,08/81
Circ.Lógico p/ Testar Fiações,,72 ,54 ,,,,08/81
Acion. Eletron. p/ Bomba Dágua ( ANABELA ),,73 ,54 ,,,,08/81
Contr. Eletrôn. p/ Veloc. de Autorama,,77 ,54 ,,,,08/81
Receptor Multicanais p/ Radiocontrôle,,79 ,54 ,,,,08/81
"Anal. de ""Assinatura "" p/ Teste de Circ. Logic.",,83 ,54 ,,,,08/81
Micro ( Sistema 700 ),,87 ,54 ,,,,08/81
Curso de Corrente Contínua   I,,92 ,54 ,,,,08/81
Mixer NE 3128 ( Stereo ),,3 ,55 ,,,,09/81
TDA 2030 ( Ampl. de Audio Modular ),,12 ,55 ,,,,09/81
Por Dentro das Telecomunicações,,16 ,55 ,,,,09/81
Tiristores - Glossário de Símbolos II,,22 ,55 ,,,,09/81
Osciloscópios dos Anos 80  I,,34 ,55 ,,,,09/81
Robôs Inteligentes p/ a Indústria,,42 ,55 ,,,,09/81
Princ. da Gravação em Fita Magnética III,,54 ,55 ,,,,09/81
Sintetizador p/ Guitarras ( Abre Te César ) I,,66 ,55 ,,,,09/81
Multiplicador de Capacitância ( 741 ),,74 ,55 ,,,,09/81
Osciloscópio de 100Mhz (Análise ),,75 ,55 ,,,,09/81
Gerador de Ruido Rosa,,80 ,55 ,,,,09/81
"Reforçador de Som p/ Radinhos , Etc...",,82 ,55 ,,,,09/81
Memória Virtual nos Microssistemas,,84 ,55 ,,,,09/81
Jogo da Velha ( Sotw. BASIC ),,91 ,55 ,,,,09/81
Curso de Corrente Contínua   II,,93 ,55 ,,,,09/81
Multímetro Digital c/ LCD  I,,3 ,56 ,,,,10/81
Por Dentro das Microondas,,10 ,56 ,,,,10/81
Adivinhação de Um N.o de 1 A 100 ( Sotw. BASIC ),,28 ,56 ,,,,10/81
Calc. da Área de Um Circulo ( Sotw. BASIC ),,28 ,56 ,,,,10/81
Microprocessadores em Ação,,33 ,56 ,,,,10/81
Analisadores Lógicos ( Análise ),,38 ,56 ,,,,10/81
Osciloscópios dos Anos 80  II,,46 ,56 ,,,,10/81
Carregador Autom. p/ Bat. de Ni Cd,,58 ,56 ,,,,10/81
Anal. Lógico de 8 Canais p/ Osciloscópio,,60 ,56 ,,,,10/81
Sintetizador p/ Guitarras ( Abre Te César ) II,,61 ,56 ,,,,10/81
Contr. c/ Escala Linear usa Pot. Comum,,82 ,56 ,,,,10/81
Ponte de Resistências c/ 555 e Led p/ Nulo,,84 ,56 ,,,,10/81
Filtro c/ Portas Log. p/ Sinais Digitais,,85 ,56 ,,,,10/81
Curso de Corrente Contínua   III,,87 ,56 ,,,,10/81
Multímetro Digital c/ LCD  II,,3 ,57 ,,,,11/81
Por Dentro do Rádio,,8 ,57 ,,,,11/81
Interfone p/ Moto,,14 ,57 ,,,,11/81
Jogo da Senha ( Sotw. BASIC ),,38 ,57 ,,,,11/81
Área do Triangulo ( Sotw. BASIC ),,43 ,57 ,,,,11/81
Ordenador Alfabético ( Sotw. BASIC ),,44 ,57 ,,,,11/81
